Yhat,Residuals,Hat
63.0568155075234,-1.63757793752337,0.0425591783794727
63.0568155075234,1.28006267247663,0.0427047277023474
63.0568155075234,-2.62621267752337,0.0425069422625454
63.0568155075234,-3.48324172752337,0.0425494939303537
63.0568155075234,0.667357182476636,0.0423270002525864
63.0568155075234,-1.09582302752337,0.0427038187501213
63.0568155075234,-4.43011818752337,0.0424945429429953
63.0568155075234,-0.00822782752337048,0.0425522039747926
63.0568155075234,3.74409796247663,0.0425353052942387
63.0568155075234,-1.65119002752337,0.0426962755579779
63.0568155075234,-1.64886314752336,0.0424808164015958
63.0568155075234,2.43947614247664,0.0426567141181061
63.0568155075234,2.97910936247663,0.0424367678579795
63.0568155075234,-0.477649597523367,0.04267092035623
63.0568155075234,-4.18042534752337,0.042502736165277
63.0568155075234,-6.35173674752337,0.0425670585866115
63.0568155075234,2.95844736247663,0.0424571051079235
63.0568155075234,-7.45507504752337,0.0424458730681902
63.0568155075234,-0.197241347523367,0.0425081370298138
63.0568155075234,-1.61992350752337,0.0424380418992382
63.0568155075234,3.35372392247663,0.0427137372118698
63.0568155075234,0.875035432476629,0.0425936293066241
63.0568155075234,3.49227946247663,0.042616407154341
63.0568155075234,-2.07436414752337,0.0426592371903392
63.0568155075234,2.85175912247664,0.0423343573722865
63.0568155075234,-2.15097207752337,0.0424127821154103
63.0568155075234,5.08643073247663,0.04238008409254
63.0568155075234,-2.77423548752337,0.0426182533231677
63.0568155075234,-2.70551577752337,0.0424622382073364
63.0568155075234,1.06961295247663,0.0424908515373089
63.0568155075234,-4.83809687752337,0.0425404654925375
63.0568155075234,-0.127918037523365,0.0424197992241913
63.0568155075234,-5.93132122752337,0.042565374565026
63.0568155075234,2.47167853247663,0.0423854298595054
63.0568155075234,2.66928799247663,0.0425034482052142
63.0568155075234,2.86917228247663,0.0424360178923097
63.0568155075234,1.76580402247663,0.0426180912645735
63.0568155075234,9.05627457247664,0.042539388581722
63.0568155075234,1.89231923247664,0.0424756948701831
63.0568155075234,-6.01505093752337,0.0425911468716713
63.0568155075234,-3.53739199752336,0.0425422959444486
63.0568155075234,3.10015507247664,0.0425439812831547
63.0568155075234,-2.96393200752337,0.0426065597888229
63.0568155075234,1.17652823247663,0.0423753061933796
63.0568155075234,5.48525606247664,0.0425821177006048
63.0568155075234,0.0751666124766359,0.0424630740793575
63.0568155075234,-3.47415156752336,0.0424541257633092
63.0568155075234,-2.98892955752337,0.0424381279026033
63.0568155075234,5.75888496247663,0.0424406981370743
63.0568155075234,-3.00621940752337,0.0425970676632202
63.0568155075234,0.796243732476633,0.0425690736385526
63.0568155075234,-1.41046595752337,0.0427395424457047
63.0568155075234,-3.10088016752336,0.042608058723877
63.0568155075234,-7.90702600752337,0.0424844917815932
63.0568155075234,-2.14871602752337,0.0425143367842126
63.0568155075234,-3.58453742752337,0.0425338346103313
63.0568155075234,-1.14421900752337,0.0423730888130965
63.0568155075234,5.85205938247664,0.0425873117667964
63.0568155075234,-1.47560569752337,0.0424297221296742
63.0568155075234,4.19710582247663,0.042456988973062
63.0568155075234,-1.98811094752337,0.042486478123208
63.0568155075234,2.62798139247663,0.0426651415085325
63.0568155075234,2.25625071247663,0.0426373528567089
63.0568155075234,-0.730385977523369,0.0425868205435012
63.0568155075234,-2.19594446752337,0.0426236846792526
63.0568155075234,0.719665942476631,0.0427991423616873
63.0568155075234,-1.86027134752337,0.0423966603050151
63.0568155075234,1.32087849247664,0.0425977073483903
63.0568155075234,-3.15598837752336,0.042548969355179
63.0568155075234,-1.41077119752337,0.0424247064682907
63.0568155075234,9.23835104247664,0.0426343220413182
63.0568155075234,-3.71633009752337,0.0428029855713209
63.0568155075234,-3.15847814752337,0.0424770487981096
63.0568155075234,0.165377822476636,0.0424541430943446
63.0568155075234,-2.92270931752337,0.0425803468668179
63.0568155075234,-4.98344327752337,0.0424808765350107
63.0568155075234,-2.11745020752337,0.0426772754534841
63.0568155075234,-1.75033789752337,0.0424206493592041
63.0568155075234,0.454782312476631,0.0425952440156283
63.0568155075234,-5.27331649752337,0.0425766830319234
63.0568155075234,-1.96683584752337,0.0424680519124506
63.0568155075234,-0.617662807523367,0.042666545403158
63.0568155075234,-4.11525536752337,0.0426848139492169
63.0568155075234,2.81731739247664,0.0425089058513094
63.0568155075234,-1.66395048752337,0.0423570275563798
63.0568155075234,-2.26421646752337,0.0425121702621867
63.0568155075234,5.53965002247664,0.0424547099529641
63.0568155075234,-0.0600787775233655,0.042650312247356
63.0568155075234,-4.55902670752337,0.0424014373919499
63.0568155075234,3.07990530247663,0.042655597657755
63.0568155075234,0.661553302476634,0.0424206238058233
63.0568155075234,-1.10646731752337,0.0426075692574327
63.0568155075234,1.02546998247664,0.0426903764135604
63.0568155075234,-1.98385747752337,0.042712002550862
63.0568155075234,-5.80400208752337,0.0425772498673786
63.0568155075234,-5.54008629752337,0.0425423572993956
63.0568155075234,-0.375910677523365,0.0424171685840309
63.0568155075234,2.65303073247664,0.0424836994159211
63.0568155075234,3.88257611247663,0.0425185224181773
63.0568155075234,1.53437480247663,0.0426307170975012
63.0568155075234,5.41204109247663,0.0424497451663629
63.0568155075234,1.86426002247663,0.042585066297515
63.0568155075234,-5.20282290752337,0.0425683103123102
63.0568155075234,-0.563186417523369,0.0426468413721247
63.0568155075234,0.310825872476634,0.0427714141650373
63.0568155075234,-4.60885476752337,0.0424611070116231
63.0568155075234,-3.17479648752337,0.0426060653249755
63.0568155075234,1.69348612247663,0.0427108067427865
63.0568155075234,1.87472768247663,0.0425785520449474
63.0568155075234,1.99368658247663,0.0423605614996688
63.0568155075234,4.59205138247663,0.0425454792692532
63.0568155075234,2.48588585247663,0.0425616420005107
63.0568155075234,2.55779355247664,0.0425395563555288
63.0568155075234,-0.527194157523368,0.0425011133622551
63.0568155075234,1.67860943247663,0.0426647336775469
63.0568155075234,5.92751742247663,0.042576710839231
63.0568155075234,-4.09912849752337,0.0427711045772707
63.0568155075234,0.953178332476639,0.0425660313876717
63.0568155075234,-3.24992829752337,0.0425365423061813
63.0568155075234,-0.446738447523366,0.0425134548378689
63.0568155075234,2.63068918247663,0.0424122757244714
63.0568155075234,-1.06109782752337,0.042538856232588
63.0568155075234,-6.29453632752337,0.0424051344189455
63.0568155075234,7.02808660247663,0.0424879852452961
63.0568155075234,3.28280313247663,0.0424668447879819
63.0568155075234,3.63242214247663,0.0425867809768826
63.0568155075234,0.15479566247663,0.0425062492408743
63.0568155075234,-1.64337331752337,0.0424744827524676
63.0568155075234,-8.17569485752337,0.0427462850113468
63.0568155075234,1.71984324247663,0.04255914498146
63.0568155075234,-0.134378607523367,0.0427404405603669
63.0568155075234,7.18022705247664,0.0425472227828378
